ID,Region,Name,Party,Date,Venue,Foundation,Reference,Coverage
2136,Sudan,Feingold,1,6/15/2004,Senate Hearings,Ingroup,2,0.0188
2360,North Korea,Feingold,1,7/15/2004,Senate Hearings,Fairness,1,0.025
109,Sudan,Feingold,1,7/22/2004,Senate,Authority,1,0.0095
109,Sudan,Feingold,1,7/22/2004,Senate,Harm,1,0.0107
109,Sudan,Feingold,1,7/22/2004,Senate,Ingroup,1,0.0124
2471,Sudan,Feingold,1,9/9/2004,Senate Hearings,Authority,1,0.0093
2471,Sudan,Feingold,1,9/9/2004,Senate Hearings,Harm,1,0.0091
2471,Sudan,Feingold,1,9/9/2004,Senate Hearings,Ingroup,1,0.01
107,Sudan,Feingold,1,2/2/2005,Senate,Authority,4,0.0394
107,Sudan,Feingold,1,2/2/2005,Senate,Fairness,2,0.0209
107,Sudan,Feingold,1,2/2/2005,Senate,Harm,4,0.0446
108,Russia,Feingold,1,2/7/2005,Senate,Authority,5,0.0476
108,Russia,Feingold,1,2/7/2005,Senate,Fairness,11,0.1181
108,Russia,Feingold,1,2/7/2005,Senate,Harm,1,0.0088
108,Russia,Feingold,1,2/7/2005,Senate,Ingroup,1,0.0078
2480,Sudan,Feingold,1,9/28/2005,Senate Hearings,Authority,1,0.018
2480,Sudan,Feingold,1,9/28/2005,Senate Hearings,Fairness,1,0.0227
113,Sudan,Feingold,1,7/19/2006,Senate,Authority,2,0.0377
113,Sudan,Feingold,1,7/19/2006,Senate,Fairness,1,0.025
113,Sudan,Feingold,1,7/19/2006,Senate,Purity,1,0.0205
2373,North Korea,Feingold,1,7/20/2006,Senate Hearings,Authority,2,0.0269
182,Sudan,Feingold,1,9/11/2006,Senate,Authority,5,0.0599
182,Sudan,Feingold,1,9/11/2006,Senate,Fairness,1,0.0108
182,Sudan,Feingold,1,9/11/2006,Senate,Harm,1,0.0092
182,Sudan,Feingold,1,9/11/2006,Senate,Ingroup,3,0.0382
182,Sudan,Feingold,1,9/11/2006,Senate,Purity,2,0.024
106,North Korea,Feingold,1,12/8/2006,Senate,Authority,1,0.0247
2055,Iran,Feingold,1,3/29/2007,Senate Hearings,Authority,1,0.0216
180,Sudan,Feingold,1,5/17/2007,Senate,Authority,2,0.0257
180,Sudan,Feingold,1,5/17/2007,Senate,Harm,1,0.0103
180,Sudan,Feingold,1,5/17/2007,Senate,Purity,1,0.0135
112,Iran,Feingold,1,6/22/2007,Senate,Harm,2,0.0398
112,Iran,Feingold,1,6/22/2007,Senate,Ingroup,1,0.0203
923,Sudan,Feingold,1,7/31/2007,House,Authority,3,0.0257
923,Sudan,Feingold,1,7/31/2007,House,Fairness,2,0.0226
923,Sudan,Feingold,1,7/31/2007,House,Harm,1,0.0068
923,Sudan,Feingold,1,7/31/2007,House,Ingroup,2,0.0161
923,Sudan,Feingold,1,7/31/2007,House,Purity,2,0.0148
181,Iran,Feingold,1,11/8/2007,Senate,Authority,3,0.0321
181,Iran,Feingold,1,11/8/2007,Senate,Harm,1,0.0117
181,Iran,Feingold,1,11/8/2007,Senate,Ingroup,1,0.0122
2447,Sudan,Feingold,1,4/23/2008,Senate Hearings,Authority,1,0.0216
2447,Sudan,Feingold,1,4/23/2008,Senate Hearings,Fairness,1,0.0236
2447,Sudan,Feingold,1,4/23/2008,Senate Hearings,Harm,1,0.0413
2308,Russia,Feingold,1,9/17/2008,Senate Hearings,Authority,1,0.0186
2308,Russia,Feingold,1,9/17/2008,Senate Hearings,Ingroup,1,0.0204
2383,North Korea,Feingold,1,6/11/2009,Senate Hearings,Authority,1,0.0183
2383,North Korea,Feingold,1,6/11/2009,Senate Hearings,Fairness,1,0.0218
2405,Sudan,Feingold,1,5/12/2010,Senate Hearings,Fairness,1,0.015
2405,Sudan,Feingold,1,5/12/2010,Senate Hearings,Harm,1,0.0161
2405,Sudan,Feingold,1,5/12/2010,Senate Hearings,Ingroup,1,0.02
2082,Iran,Feingold,1,6/22/2010,Senate Hearings,Authority,2,0.0361
2082,Iran,Feingold,1,6/22/2010,Senate Hearings,Ingroup,1,0.018
2424,Sudan,Feingold,1,5/15/1997,Senate Hearings,Authority,4,0.021
2424,Sudan,Feingold,1,5/15/1997,Senate Hearings,Fairness,2,0.0149
2424,Sudan,Feingold,1,5/15/1997,Senate Hearings,Harm,4,0.0179
2424,Sudan,Feingold,1,5/15/1997,Senate Hearings,Ingroup,5,0.0277
2424,Sudan,Feingold,1,5/15/1997,Senate Hearings,Purity,1,0.0044
196,Iran,Feinstein,1,2/22/2000,Senate,Authority,1,0.0115
196,Iran,Feinstein,1,2/22/2000,Senate,Harm,1,0.0113
210,Iraq,Feinstein,1,9/5/2002,Senate,Authority,3,0.0176
210,Iraq,Feinstein,1,9/5/2002,Senate,Fairness,1,0.0049
210,Iraq,Feinstein,1,9/5/2002,Senate,Harm,18,0.0916
210,Iraq,Feinstein,1,9/5/2002,Senate,Ingroup,1,0.0057
210,Iraq,Feinstein,1,9/5/2002,Senate,Purity,1,0.0066
581,Iraq,Feinstein,1,9/5/2002,Senate,Authority,3,0.0175
581,Iraq,Feinstein,1,9/5/2002,Senate,Fairness,1,0.0049
581,Iraq,Feinstein,1,9/5/2002,Senate,Harm,19,0.0963
581,Iraq,Feinstein,1,9/5/2002,Senate,Ingroup,1,0.0056
581,Iraq,Feinstein,1,9/5/2002,Senate,Purity,1,0.0065
212,Iraq,Feinstein,1,9/25/2002,Senate,Authority,3,0.0147
212,Iraq,Feinstein,1,9/25/2002,Senate,Fairness,2,0.0102
212,Iraq,Feinstein,1,9/25/2002,Senate,Harm,22,0.0941
212,Iraq,Feinstein,1,9/25/2002,Senate,Purity,2,0.0091
486,Iraq,Feinstein,1,10/10/2002,Senate,Authority,2,0.0242
486,Iraq,Feinstein,1,10/10/2002,Senate,Harm,3,0.0319
486,Iraq,Feinstein,1,10/10/2002,Senate,Ingroup,3,0.034
486,Iraq,Feinstein,1,10/10/2002,Senate,Purity,1,0.0136
185,North Korea,Feinstein,1,4/10/2003,Senate,Authority,1,0.0056
185,North Korea,Feinstein,1,4/10/2003,Senate,Harm,4,0.016
185,North Korea,Feinstein,1,4/10/2003,Senate,Ingroup,2,0.0099
185,North Korea,Feinstein,1,4/10/2003,Senate,Purity,1,0.0047
350,Syria,Feinstein,1,11/11/2003,Senate,Ingroup,1,0.0204
236,Syria,Feinstein,1,9/11/2013,Senate,Authority,8,0.0276
236,Syria,Feinstein,1,9/11/2013,Senate,Fairness,1,0.0029
236,Syria,Feinstein,1,9/11/2013,Senate,Harm,17,0.0548
236,Syria,Feinstein,1,9/11/2013,Senate,Ingroup,2,0.0074
211,Kosovo,Feinstein,1,9/23/1998,Senate,Authority,1,0.0155
211,Kosovo,Feinstein,1,9/23/1998,Senate,Fairness,1,0.0174
211,Kosovo,Feinstein,1,9/23/1998,Senate,Harm,5,0.0869
211,Kosovo,Feinstein,1,9/23/1998,Senate,Ingroup,1,0.016
1309,Iraq,Filner,1,10/10/2002,House,Harm,3,0.1904
1236,Iraq,Ford,1,10/9/2002,House,Harm,3,0.0295
1236,Iraq,Ford,1,10/9/2002,House,Ingroup,2,0.0205
624,Iraq,Frank,1,12/20/2001,House,Authority,3,0.0351
624,Iraq,Frank,1,12/20/2001,House,Harm,4,0.0433
624,Iraq,Frank,1,12/20/2001,House,Purity,1,0.0111
850,Iran,Frank,1,7/30/2007,House,Authority,1,0.0191
858,Sudan,Frank,1,7/30/2007,House,Authority,3,0.0284
858,Sudan,Frank,1,7/30/2007,House,Fairness,1,0.0092
1602,Iran,Frank,1,10/13/2009,House,Authority,2,0.0197
1602,Iran,Frank,1,10/13/2009,House,Fairness,1,0.0086
1012,Libya,Frank,1,6/3/2011,House,Fairness,1,0.0218
1012,Libya,Frank,1,6/3/2011,House,Harm,2,0.0528
1060,Libya,Frank,1,6/24/2011,House,Ingroup,2,0.1123
1702,Afghanistan,Frost,1,9/14/2001,House,Fairness,1,0.0573
1702,Afghanistan,Frost,1,9/14/2001,House,Ingroup,1,0.0689
1702,Afghanistan,Frost,1,9/14/2001,House,Purity,1,0.0549
1426,Iraq,Frost,1,10/10/2002,House,Authority,5,0.1037
1426,Iraq,Frost,1,10/10/2002,House,Fairness,1,0.0191
1426,Iraq,Frost,1,10/10/2002,House,Harm,2,0.0345
1079,Libya,Garamendi,1,6/24/2011,House,Authority,2,0.0919
1079,Libya,Garamendi,1,6/24/2011,House,Harm,2,0.1195
817,Libya,Garamendi,1,6/24/2011,House,Authority,2,0.1395
817,Libya,Garamendi,1,6/24/2011,House,Harm,1,0.0961
1666,Afghanistan,Gephardt,1,9/14/2001,House,Fairness,1,0.0099
1666,Afghanistan,Gephardt,1,9/14/2001,House,Harm,1,0.0099
1666,Afghanistan,Gephardt,1,9/14/2001,House,Ingroup,2,0.0354
1434,Iraq,Gephardt,1,10/10/2002,House,Authority,4,0.0167
1434,Iraq,Gephardt,1,10/10/2002,House,Harm,6,0.0238
1434,Iraq,Gephardt,1,10/10/2002,House,Ingroup,4,0.0172
1452,Iraq,Gonzalez,1,10/10/2002,House,Harm,3,0.1124
1452,Iraq,Gonzalez,1,10/10/2002,House,Purity,1,0.0389
1708,Afghanistan,GrahamSC,1,9/14/2001,House,Harm,1,0.0489
1708,Afghanistan,GrahamSC,1,9/14/2001,House,Ingroup,2,0.1291
1411,Iraq,GrahamSC,1,10/10/2002,House,Authority,1,0.0156
1411,Iraq,GrahamSC,1,10/10/2002,House,Ingroup,3,0.0569
303,Syria,GrahamSC,1,5/9/2013,Senate,Harm,20,0.1255
303,Syria,GrahamSC,1,5/9/2013,Senate,Ingroup,3,0.015
1657,Afghanistan,GreenG,1,9/14/2001,House,Authority,1,0.0451
1657,Afghanistan,GreenG,1,9/14/2001,House,Fairness,1,0.0443
1657,Afghanistan,GreenG,1,9/14/2001,House,Harm,1,0.0403
1657,Afghanistan,GreenG,1,9/14/2001,House,Ingroup,2,0.0958
543,Sudan,GreenA,1,4/5/2006,House,Fairness,2,0.0725
543,Sudan,GreenA,1,4/5/2006,House,Harm,2,0.0769
543,Sudan,GreenA,1,4/5/2006,House,Ingroup,2,0.0651
727,Iran,GreenG,1,4/26/2006,House,Authority,1,0.0219
879,Sudan,GreenA,1,9/20/2006,House,Fairness,1,0.0195
879,Sudan,GreenA,1,9/20/2006,House,Harm,1,0.0195
879,Sudan,GreenA,1,9/20/2006,House,Purity,1,0.0153
646,Sudan,Hall,1,6/3/1998,House,Harm,1,0.0716
646,Sudan,Hall,1,6/3/1998,House,Ingroup,1,0.0455
646,Sudan,Hall,1,6/3/1998,House,Purity,1,0.0535
637,Iraq,Hamilton,1,8/3/1998,House,Authority,4,0.0416
637,Iraq,Hamilton,1,8/3/1998,House,Ingroup,2,0.0205
792,Iran,Hamilton,1,8/3/1998,House,Authority,2,0.0147
792,Iran,Hamilton,1,8/3/1998,House,Ingroup,3,0.0287
640,Iraq,Hamilton,1,10/5/1998,House,Authority,3,0.0256
640,Iraq,Hamilton,1,10/5/1998,House,Harm,1,0.0072
640,Iraq,Hamilton,1,10/5/1998,House,Ingroup,3,0.0274
484,Iraq,Harkin,1,10/10/2002,Senate,Authority,3,0.0317
484,Iraq,Harkin,1,10/10/2002,Senate,Harm,9,0.0689
1496,Iraq,Harman,1,10/9/2002,House,Authority,2,0.0161
1496,Iraq,Harman,1,10/9/2002,House,Fairness,2,0.019
1496,Iraq,Harman,1,10/9/2002,House,Harm,5,0.0377
1199,Russia,HastingsFL,1,9/27/2000,House Hearings,Authority,3,0.0578
1199,Russia,HastingsFL,1,9/27/2000,House Hearings,Fairness,1,0.0214
1819,Russia,HastingsFL,1,9/27/2000,House Hearings,Authority,3,0.0578
1819,Russia,HastingsFL,1,9/27/2000,House Hearings,Fairness,1,0.0214
1450,Iraq,HastingsFL,1,10/10/2002,House,Harm,9,0.1373
1450,Iraq,HastingsFL,1,10/10/2002,House,Ingroup,1,0.0151
1074,Libya,HastingsFL,1,6/24/2011,House,Harm,3,0.0882
1920,Russia,HastingsFL,1,10/6/1999,House Hearings,Authority,1,0.0168
988,North Korea,HastingsFL,1,10/13/1999,House Hearings,Authority,3,0.0771
1317,Iraq,Hinchey,1,10/10/2002,House,Harm,2,0.1324
1785,Iran,Hinchey,1,9/28/2006,House,Fairness,1,0.0338
1580,Afghanistan,Hinojosa,1,9/14/2001,House,Fairness,1,0.035
1580,Afghanistan,Hinojosa,1,9/14/2001,House,Harm,4,0.1615
1580,Afghanistan,Hinojosa,1,9/14/2001,House,Ingroup,1,0.0344
1580,Afghanistan,Hinojosa,1,9/14/2001,House,Purity,2,0.1234
1498,Iraq,Hinojosa,1,10/9/2002,House,Harm,4,0.0773
1498,Iraq,Hinojosa,1,10/9/2002,House,Ingroup,3,0.0544
1349,Sudan,Hinojosa,1,2/8/2007,House Hearings,Harm,1,0.0483
1089,Libya,Hirono,1,6/24/2011,House,Authority,1,0.014
1089,Libya,Hirono,1,6/24/2011,House,Fairness,1,0.0151
1089,Libya,Hirono,1,6/24/2011,House,Harm,2,0.033
1089,Libya,Hirono,1,6/24/2011,House,Purity,1,0.0147
1563,Afghanistan,Hoeffel,1,9/14/2001,House,Authority,1,0.0697
1563,Afghanistan,Hoeffel,1,9/14/2001,House,Harm,1,0.0331
1563,Afghanistan,Hoeffel,1,9/14/2001,House,Purity,1,0.0321
648,Iraq,Hoeffel,1,3/4/2003,House,Authority,1,0.0264
648,Iraq,Hoeffel,1,3/4/2003,House,Harm,2,0.0285
839,Sudan,Hoeffel,1,7/21/2007,House,Authority,2,0.0912
839,Sudan,Hoeffel,1,7/21/2007,House,Purity,2,0.0843
1500,Iraq,Holden,1,10/9/2002,House,Harm,2,0.0504
1717,Afghanistan,Holt,1,9/14/2001,House,Harm,2,0.0914
1412,Iraq,Holt,1,10/10/2002,House,Authority,6,0.0333
1412,Iraq,Holt,1,10/10/2002,House,Harm,6,0.0314
650,Iraq,Holt,1,3/5/2003,House,Authority,5,0.0666
650,Iraq,Holt,1,3/5/2003,House,Fairness,2,0.0353
650,Iraq,Holt,1,3/5/2003,House,Harm,4,0.0493
650,Iraq,Holt,1,3/5/2003,House,Ingroup,3,0.0338
550,Sudan,Holt,1,4/5/2006,House,Fairness,1,0.0154
550,Sudan,Holt,1,4/5/2006,House,Harm,4,0.0751
550,Sudan,Holt,1,4/5/2006,House,Ingroup,3,0.0642
550,Sudan,Holt,1,4/5/2006,House,Purity,1,0.0191
728,Iran,Holt,1,4/26/2006,House,Authority,1,0.0267
1070,Libya,Holt,1,6/24/2011,House,Harm,1,0.0398
1501,Iraq,Honda,1,10/9/2002,House,Authority,1,0.015
1501,Iraq,Honda,1,10/9/2002,House,Harm,5,0.1403
1501,Iraq,Honda,1,10/9/2002,House,Purity,1,0.0219
1302,Iraq,Honda,1,10/10/2002,House,Authority,1,0.0681
1302,Iraq,Honda,1,10/10/2002,House,Harm,2,0.2012
554,Sudan,Honda,1,4/5/2006,House,Purity,1,0.0387
1691,Afghanistan,Hooley,1,9/14/2001,House,Authority,2,0.0268
1691,Afghanistan,Hooley,1,9/14/2001,House,Harm,3,0.0402
1691,Afghanistan,Hooley,1,9/14/2001,House,Ingroup,2,0.0229
1502,Iraq,Hooley,1,10/9/2002,House,Authority,2,0.034
1502,Iraq,Hooley,1,10/9/2002,House,Harm,9,0.1938
1106,Kosovo,Hoyer,1,3/17/1998,House,Authority,1,0.0112
1106,Kosovo,Hoyer,1,3/17/1998,House,Fairness,2,0.0232
1106,Kosovo,Hoyer,1,3/17/1998,House,Harm,3,0.0375
1106,Kosovo,Hoyer,1,3/17/1998,House,Ingroup,3,0.0347
1106,Kosovo,Hoyer,1,3/17/1998,House,Purity,1,0.0126
1589,Afghanistan,Hoyer,1,9/14/2001,House,Authority,2,0.0593
1589,Afghanistan,Hoyer,1,9/14/2001,House,Harm,6,0.1694
1589,Afghanistan,Hoyer,1,9/14/2001,House,Ingroup,1,0.0245
1589,Afghanistan,Hoyer,1,9/14/2001,House,Purity,1,0.0253
1504,Iraq,Hoyer,1,10/9/2002,House,Authority,3,0.0445
1504,Iraq,Hoyer,1,10/9/2002,House,Harm,2,0.025
1504,Iraq,Hoyer,1,10/9/2002,House,Ingroup,1,0.0135
845,Sudan,Hoyer,1,7/21/2004,House,Harm,2,0.0497
845,Sudan,Hoyer,1,7/21/2004,House,Ingroup,1,0.0223
551,Sudan,Hoyer,1,4/5/2006,House,Fairness,1,0.0339
551,Sudan,Hoyer,1,4/5/2006,House,Purity,2,0.0694
855,Iran,Hoyer,1,7/30/2007,House,Ingroup,1,0.024
875,Sudan,Hoyer,1,7/30/2007,House,Fairness,1,0.0229
1084,Libya,Hoyer,1,6/24/2011,House,Authority,1,0.0207
1084,Libya,Hoyer,1,6/24/2011,House,Fairness,2,0.0386
1084,Libya,Hoyer,1,6/24/2011,House,Harm,1,0.0159
1084,Libya,Hoyer,1,6/24/2011,House,Ingroup,1,0.0168
651,Kosovo,Hoyer,1,3/10/1998,House,Authority,3,0.0314
651,Kosovo,Hoyer,1,3/10/1998,House,Fairness,4,0.042
651,Kosovo,Hoyer,1,3/10/1998,House,Ingroup,4,0.0448
651,Kosovo,Hoyer,1,3/10/1998,House,Purity,1,0.011
1706,Afghanistan,Inslee,1,9/14/2001,House,Ingroup,1,0.1026
1505,Iraq,Inslee,1,10/9/2002,House,Authority,5,0.0829
1505,Iraq,Inslee,1,10/9/2002,House,Harm,3,0.0575
1505,Iraq,Inslee,1,10/9/2002,House,Ingroup,1,0.0145
1346,Iraq,Inslee,1,10/10/2002,House,Authority,1,0.034
1346,Iraq,Inslee,1,10/10/2002,House,Ingroup,1,0.046
657,Iraq,Inslee,1,3/5/2003,House,Authority,2,0.0221
657,Iraq,Inslee,1,3/5/2003,House,Harm,12,0.1309
657,Iraq,Inslee,1,3/5/2003,House,Ingroup,3,0.0364
655,Iraq,Inslee,1,3/13/2003,House,Authority,19,0.0363
655,Iraq,Inslee,1,3/13/2003,House,Fairness,1,0.0023
655,Iraq,Inslee,1,3/13/2003,House,Harm,38,0.0662
655,Iraq,Inslee,1,3/13/2003,House,Ingroup,10,0.018
655,Iraq,Inslee,1,3/13/2003,House,Purity,2,0.004
804,Russia,Inslee,1,7/19/2004,House,Authority,6,0.0575
804,Russia,Inslee,1,7/19/2004,House,Fairness,9,0.1048
804,Russia,Inslee,1,7/19/2004,House,Ingroup,3,0.0345
2299,Russia,Isakson,1,6/21/2007,Senate Hearings,Harm,1,0.0202
2406,Sudan,Isakson,1,5/12/2010,Senate Hearings,Harm,2,0.0581
2083,Iran,Isakson,1,6/22/2010,Senate Hearings,Purity,1,0.0331
2224,Libya,Isakson,1,3/31/2011,Senate Hearings,Authority,1,0.0137
2224,Libya,Isakson,1,3/31/2011,Senate Hearings,Fairness,1,0.0165
2224,Libya,Isakson,1,3/31/2011,Senate Hearings,Harm,1,0.0156
2224,Libya,Isakson,1,3/31/2011,Senate Hearings,Ingroup,1,0.0163
1693,Afghanistan,Israel,1,9/14/2001,House,Harm,4,0.1603
1740,Afghanistan,JacksonIL,1,9/14/2001,House,Authority,3,0.0283
1740,Afghanistan,JacksonIL,1,9/14/2001,House,Fairness,4,0.0387
1740,Afghanistan,JacksonIL,1,9/14/2001,House,Harm,11,0.0907
1740,Afghanistan,JacksonIL,1,9/14/2001,House,Ingroup,3,0.0298
1740,Afghanistan,JacksonIL,1,9/14/2001,House,Purity,2,0.0178
1316,Iraq,JacksonIL,1,10/10/2002,House,Authority,1,0.045
838,Sudan,JacksonIL,1,7/21/2004,House,Authority,1,0.0178
838,Sudan,JacksonIL,1,7/21/2004,House,Harm,3,0.0421
838,Sudan,JacksonIL,1,7/21/2004,House,Ingroup,5,0.099
838,Sudan,JacksonIL,1,7/21/2004,House,Purity,1,0.0161
1835,Sudan,Jackson-Lee,1,5/18/2006,House Hearings,Ingroup,1,0.0301
1350,Sudan,Jackson-Lee,1,2/8/2007,House Hearings,Fairness,1,0.0087
1350,Sudan,Jackson-Lee,1,2/8/2007,House Hearings,Harm,3,0.0304
1350,Sudan,Jackson-Lee,1,2/8/2007,House Hearings,Ingroup,2,0.0253
1951,Russia,Jackson-Lee,1,11/9/2008,House Hearings,Fairness,2,0.0176
1951,Russia,Jackson-Lee,1,11/9/2008,House Hearings,Harm,1,0.0097
1951,Russia,Jackson-Lee,1,11/9/2008,House Hearings,Ingroup,1,0.0108
1951,Russia,Jackson-Lee,1,11/9/2008,House Hearings,Purity,1,0.0118
1111,Kosovo,Jackson-Lee,1,3/17/1998,House,Authority,2,0.0383
1111,Kosovo,Jackson-Lee,1,3/17/1998,House,Fairness,6,0.1159
1111,Kosovo,Jackson-Lee,1,3/17/1998,House,Harm,2,0.0334
1698,Afghanistan,Jackson-Lee,1,9/14/2001,House,Authority,2,0.0254
1698,Afghanistan,Jackson-Lee,1,9/14/2001,House,Harm,6,0.0953
1698,Afghanistan,Jackson-Lee,1,9/14/2001,House,Ingroup,1,0.0132
1698,Afghanistan,Jackson-Lee,1,9/14/2001,House,Purity,2,0.0296
665,Iraq,Jackson-Lee,1,6/17/2002,House,Authority,5,0.0399
665,Iraq,Jackson-Lee,1,6/17/2002,House,Harm,11,0.0759
666,Iraq,Jackson-Lee,1,9/4/2002,House,Harm,3,0.1816
1240,Iraq,Jackson-Lee,1,10/9/2002,House,Authority,8,0.0338
1240,Iraq,Jackson-Lee,1,10/9/2002,House,Fairness,1,0.0042
1240,Iraq,Jackson-Lee,1,10/9/2002,House,Harm,34,0.1291
1240,Iraq,Jackson-Lee,1,10/9/2002,House,Ingroup,4,0.0165
1307,Iraq,Jackson-Lee,1,10/10/2002,House,Authority,4,0.0775
1307,Iraq,Jackson-Lee,1,10/10/2002,House,Harm,5,0.0898
1307,Iraq,Jackson-Lee,1,10/10/2002,House,Ingroup,1,0.0197
1307,Iraq,Jackson-Lee,1,10/10/2002,House,Purity,1,0.0212
667,Iraq,Jackson-Lee,1,10/15/2002,House,Harm,2,0.0643
659,Iraq,Jackson-Lee,1,2/27/2003,House,Authority,1,0.0425
659,Iraq,Jackson-Lee,1,2/27/2003,House,Harm,2,0.1002
659,Iraq,Jackson-Lee,1,2/27/2003,House,Purity,1,0.0561
668,Iraq,Jackson-Lee,1,3/18/2003,House,Authority,3,0.0379
668,Iraq,Jackson-Lee,1,3/18/2003,House,Harm,10,0.134
668,Iraq,Jackson-Lee,1,3/18/2003,House,Ingroup,1,0.0129
824,Sudan,Jackson-Lee,1,5/13/2004,House,Harm,7,0.027
824,Sudan,Jackson-Lee,1,5/13/2004,House,Purity,1,0.0062
660,Sudan,Jackson-Lee,1,7/7/2004,House,Harm,2,0.1
660,Sudan,Jackson-Lee,1,7/7/2004,House,Ingroup,3,0.1488
661,Sudan,Jackson-Lee,1,7/13/2004,House,Harm,6,0.1469
661,Sudan,Jackson-Lee,1,7/13/2004,House,Ingroup,1,0.0245
661,Sudan,Jackson-Lee,1,7/13/2004,House,Purity,1,0.0288
662,Sudan,Jackson-Lee,1,7/15/2004,House,Fairness,1,0.0104
662,Sudan,Jackson-Lee,1,7/15/2004,House,Harm,1,0.0099
662,Sudan,Jackson-Lee,1,7/15/2004,House,Ingroup,1,0.0118
662,Sudan,Jackson-Lee,1,7/15/2004,House,Purity,1,0.0122
836,Sudan,Jackson-Lee,1,7/21/2004,House,Fairness,3,0.025
836,Sudan,Jackson-Lee,1,7/21/2004,House,Harm,3,0.0223
836,Sudan,Jackson-Lee,1,7/21/2004,House,Ingroup,9,0.0796
664,Sudan,Jackson-Lee,1,6/9/2005,House,Harm,1,0.0501
539,Sudan,Jackson-Lee,1,4/5/2006,House,Harm,1,0.0119
539,Sudan,Jackson-Lee,1,4/5/2006,House,Ingroup,2,0.0284
669,Sudan,Jackson-Lee,1,9/19/2006,House,Ingroup,1,0.0146
1792,Sudan,Jackson-Lee,1,9/25/2006,House,Fairness,2,0.0197
1792,Sudan,Jackson-Lee,1,9/25/2006,House,Harm,3,0.0335
1792,Sudan,Jackson-Lee,1,9/25/2006,House,Ingroup,1,0.0109
1792,Sudan,Jackson-Lee,1,9/25/2006,House,Purity,1,0.0112
851,Iran,Jackson-Lee,1,7/30/2007,House,Authority,4,0.036
851,Iran,Jackson-Lee,1,7/30/2007,House,Fairness,1,0.0106
851,Iran,Jackson-Lee,1,7/30/2007,House,Harm,1,0.0211
851,Iran,Jackson-Lee,1,7/30/2007,House,Ingroup,2,0.0197
866,Sudan,Jackson-Lee,1,7/30/2007,House,Authority,1,0.0136
866,Sudan,Jackson-Lee,1,7/30/2007,House,Harm,3,0.0372
866,Sudan,Jackson-Lee,1,7/30/2007,House,Purity,2,0.0249
563,Iran,Jackson-Lee,1,4/15/2008,House,Authority,5,0.0245
563,Iran,Jackson-Lee,1,4/15/2008,House,Fairness,2,0.0103
563,Iran,Jackson-Lee,1,4/15/2008,House,Harm,22,0.105
563,Iran,Jackson-Lee,1,4/15/2008,House,Ingroup,3,0.0133
670,Iran,Jackson-Lee,1,6/23/2009,House,Fairness,2,0.0901
658,Iran,Jackson-Lee,1,12/15/2009,House,Authority,1,0.0118
658,Iran,Jackson-Lee,1,12/15/2009,House,Fairness,3,0.0395
658,Iran,Jackson-Lee,1,12/15/2009,House,Harm,2,0.0276
658,Iran,Jackson-Lee,1,12/15/2009,House,Ingroup,3,0.0378
658,Iran,Jackson-Lee,1,12/15/2009,House,Purity,3,0.0412
671,Libya,Jackson-Lee,1,3/17/2011,House,Authority,1,0.0383
671,Libya,Jackson-Lee,1,3/17/2011,House,Harm,2,0.0738
1042,Libya,Jackson-Lee,1,6/3/2011,House,Authority,7,0.0262
1042,Libya,Jackson-Lee,1,6/3/2011,House,Fairness,6,0.0262
1042,Libya,Jackson-Lee,1,6/3/2011,House,Harm,21,0.0891
1042,Libya,Jackson-Lee,1,6/3/2011,House,Ingroup,4,0.0134
1042,Libya,Jackson-Lee,1,6/3/2011,House,Purity,3,0.0117
1047,Libya,Jackson-Lee,1,6/24/2011,House,Authority,8,0.0273
1047,Libya,Jackson-Lee,1,6/24/2011,House,Fairness,7,0.0243
1047,Libya,Jackson-Lee,1,6/24/2011,House,Harm,28,0.0969
1047,Libya,Jackson-Lee,1,6/24/2011,House,Ingroup,5,0.0166
1047,Libya,Jackson-Lee,1,6/24/2011,House,Purity,2,0.0062
672,Syria,Jackson-Lee,1,3/5/2012,House,Fairness,1,0.0432
672,Syria,Jackson-Lee,1,3/5/2012,House,Harm,1,0.0432
673,Syria,Jackson-Lee,1,3/19/2012,House,Purity,1,0.0529
663,Syria,Jackson-Lee,1,6/8/2012,House,Harm,2,0.095
1158,Iran,Jackson-Lee,1,7/9/2008,House Hearings,Authority,2,0.0187
1158,Iran,Jackson-Lee,1,7/9/2008,House Hearings,Fairness,4,0.0365
1158,Iran,Jackson-Lee,1,7/9/2008,House Hearings,Harm,3,0.0231
1506,Iraq,Jefferson,1,10/9/2002,House,Authority,2,0.0234
1506,Iraq,Jefferson,1,10/9/2002,House,Harm,6,0.0748
1506,Iraq,Jefferson,1,10/9/2002,House,Ingroup,1,0.0151
674,Sudan,Jefferson,1,9/20/2006,House,Authority,1,0.0128
674,Sudan,Jefferson,1,9/20/2006,House,Fairness,1,0.0119
674,Sudan,Jefferson,1,9/20/2006,House,Harm,3,0.0407
674,Sudan,Jefferson,1,9/20/2006,House,Purity,4,0.0632
503,Iraq,Jeffords,1,10/7/2002,Senate,Authority,3,0.0214
503,Iraq,Jeffords,1,10/7/2002,Senate,Harm,9,0.0582
503,Iraq,Jeffords,1,10/7/2002,Senate,Ingroup,1,0.007
432,Iraq,Jeffords,1,10/10/2002,Senate,Harm,5,0.0691
16,Iraq,JohnsonSD,1,1/30/2003,Senate,Fairness,2,0.0286
16,Iraq,JohnsonSD,1,1/30/2003,Senate,Harm,5,0.0478
